app_id,age,monthly_income,credit_history_length,credit_score,num_credit_lines,loan_amount,interest_rate,loan_purpose,employment_status,years_at_job,annual_income,dti_ratio,has_cosigner,previous_defaults,loan_grade,loan_approved
PL00230,26,5718.44,9,600,18,40073.58,18.67,Home Improvement,Self-Employed,0.0,68621.28,0.733,No,0,D,0
PL00231,52,12968.7,27,647,19,13113.08,12.22,Debt Consolidation,Employed,11.9,155624.40000000002,0.785,Yes,2,D,0
PL00232,24,18521.62,6,635,14,36077.61,13.46,Debt Consolidation,Employed,17.5,222259.44,0.717,No,0,D,1
PL00233,31,7688.83,8,727,15,40793.12,8.01,Debt Consolidation,Self-Employed,21.2,92265.95999999999,0.85,No,0,B,0
PL00234,37,16734.15,6,716,0,18570.36,10.32,Medical,Self-Employed,8.0,200809.80000000002,0.413,No,1,C,1
PL00235,58,17331.81,30,748,14,9217.44,9.35,Medical,Self-Employed,4.3,207981.72000000003,0.545,No,0,B,1
PL00236,44,5742.09,17,644,11,5506.26,16.02,Medical,Self-Employed,20.7,68905.08,0.011,Yes,0,D,1
PL00237,25,14996.96,4,679,6,29193.7,10.13,Other,Employed,22.1,179963.52,0.146,No,0,C,1
PL00238,54,19747.42,27,760,6,48926.81,7.89,Debt Consolidation,Unemployed,0.0,236969.03999999998,0.644,No,0,B,1
PL00239,26,13474.6,9,673,10,41324.57,15.89,Education,Self-Employed,4.5,161695.2,0.562,No,0,C,0
PL00240,42,2278.37,20,641,19,22356.14,16.58,Medical,Employed,0.0,27340.44,0.197,No,0,D,0
PL00241,31,2207.88,9,656,10,27294.42,12.46,Other,Retired,18.9,26494.56,0.243,Yes,2,C,0
PL00242,68,10211.67,30,728,16,14696.87,10.45,Debt Consolidation,Retired,9.5,122540.04000000001,0.344,Yes,0,B,1
PL00243,36,23302.46,19,679,2,8990.23,16.71,Other,Self-Employed,19.9,279629.52,0.716,No,0,C,0
PL00244,53,7259.57,30,651,15,24621.98,11.66,Debt Consolidation,Employed,4.7,87114.84,0.61,No,0,C,1
PL00245,29,16590.36,4,582,4,23711.58,13.34,Home Improvement,Employed,18.9,199084.32,0.07,No,0,D,1
PL00246,26,7107.75,0,728,1,26574.57,9.47,Medical,Employed,21.3,85293.0,0.76,No,0,B,1
PL00247,36,9398.41,11,702,6,47687.42,11.56,Home Improvement,Employed,8.1,112780.92,0.263,Yes,0,C,1
PL00248,49,21504.97,24,704,9,30590.87,10.03,Debt Consolidation,Employed,12.5,258059.64,0.672,No,0,C,1
PL00249,23,18763.81,2,665,4,30682.82,15.36,Debt Consolidation,Employed,0.7,225165.72000000003,0.123,No,1,C,1
PL00250,40,4194.18,17,609,14,7273.21,16.38,Debt Consolidation,Employed,0.9,50330.16,0.998,No,0,D,0
PL00251,56,11860.15,30,788,11,49827.95,6.61,Education,Retired,12.5,142321.8,0.08,No,0,A,1
PL00252,39,2670.9,14,560,9,38869.4,17.1,Medical,Employed,5.7,32050.800000000003,0.742,No,0,D,0
PL00253,46,13060.47,24,703,16,43982.96,10.19,Other,Employed,11.9,156725.63999999998,0.541,Yes,0,C,1
PL00254,23,17235.98,7,666,19,21300.72,15.02,Education,Employed,11.3,206831.76,0.086,No,0,C,1
PL00255,39,4725.56,19,682,19,25604.28,11.69,Debt Consolidation,Employed,15.2,56706.72,0.027,No,0,C,1
PL00256,40,8644.35,18,658,10,26582.11,11.34,Debt Consolidation,Retired,14.2,103732.20000000001,0.363,No,0,C,0
PL00257,52,11150.24,27,611,7,10510.63,17.79,Debt Consolidation,Employed,17.4,133802.88,0.802,No,0,D,0
PL00258,27,23149.21,2,697,14,34784.97,11.4,Home Improvement,Employed,11.8,277790.52,0.041,Yes,0,C,1
PL00259,61,24844.87,30,737,1,45245.86,7.42,Home Improvement,Employed,12.5,298138.44,0.704,No,1,B,1
PL00260,53,3032.96,29,665,16,9021.59,16.83,Other,Employed,10.0,36395.520000000004,0.655,No,1,C,0
PL00261,60,19503.18,30,829,5,5229.6,7.18,Education,Employed,18.4,234038.16,0.266,No,0,A,1
PL00262,59,10549.65,30,623,20,37172.73,15.41,Debt Consolidation,Employed,24.7,126595.79999999999,0.077,Yes,0,D,1
PL00263,38,11026.54,10,631,12,14386.89,14.53,Debt Consolidation,Employed,16.0,132318.48,0.915,No,0,D,0
PL00264,60,19348.09,30,729,7,31569.26,9.94,Education,Employed,14.0,232177.08000000002,0.3,No,0,B,1
PL00265,21,23123.81,1,678,10,35092.16,12.22,Other,Self-Employed,8.3,277485.72000000003,0.111,No,0,C,1
PL00266,31,23871.36,2,758,14,16773.63,8.63,Debt Consolidation,Employed,11.9,286456.32,0.682,Yes,0,B,1
PL00267,48,15273.82,24,703,12,40942.09,10.5,Debt Consolidation,Employed,6.8,183285.84,0.217,No,0,C,1
PL00268,45,10213.79,24,701,17,27949.46,11.57,Medical,Employed,5.1,122565.48000000001,0.476,Yes,0,C,1
PL00269,70,20113.63,30,749,17,43580.97,8.37,Medical,Employed,8.4,241363.56,0.05,No,0,B,1
PL00270,43,7773.03,16,676,16,38401.38,13.36,Debt Consolidation,Employed,24.3,93276.36,0.993,No,0,C,0
PL00271,51,14973.7,30,755,12,43560.21,9.27,Home Improvement,Employed,9.3,179684.40000000002,0.448,No,1,B,1
PL00272,50,10247.3,30,654,2,1987.91,12.51,Debt Consolidation,Employed,23.0,122967.59999999999,0.999,Yes,0,C,0
PL00273,62,17102.51,30,788,20,12931.81,7.64,Other,Employed,2.2,205230.12,0.386,Yes,0,A,1
PL00274,55,7529.17,30,690,6,5410.39,13.36,Debt Consolidation,Employed,11.1,90350.04000000001,0.348,No,0,C,1
PL00275,27,6406.64,0,678,11,22662.07,8.31,Debt Consolidation,Employed,15.8,76879.68000000001,0.915,No,0,C,0
PL00276,36,23119.5,13,717,3,44608.05,12.2,Debt Consolidation,Retired,16.2,277434.0,0.329,No,0,C,1
PL00277,46,4341.48,24,672,10,23909.47,10.64,Debt Consolidation,Employed,1.3,52097.759999999995,0.432,No,0,C,1
PL00278,68,13637.03,30,742,13,42635.94,8.99,Education,Employed,0.3,163644.36000000002,0.078,No,0,B,1
PL00279,69,7079.61,30,708,17,17031.73,5.8,Medical,Unemployed,0.0,84955.31999999999,0.955,No,0,C,0
PL00280,22,2895.39,0,611,6,17638.93,16.99,Education,Employed,5.6,34744.68,0.085,No,0,D,1
PL00281,21,2828.43,0,622,4,44882.52,13.88,Medical,Employed,15.1,33941.159999999996,0.771,Yes,0,D,0
PL00282,68,6030.1,30,643,15,21865.04,13.41,Debt Consolidation,Employed,21.5,72361.20000000001,0.539,No,0,D,0
PL00283,32,21935.72,12,785,10,39698.51,8.14,Debt Consolidation,Employed,4.8,263228.64,0.061,No,0,A,1
PL00284,25,8497.01,5,539,2,12595.53,15.19,Other,Employed,5.8,101964.12,0.002,No,0,E,1
PL00285,57,23860.56,30,739,15,47491.24,10.17,Home Improvement,Retired,0.0,286326.72000000003,0.936,No,0,B,1
PL00286,52,15377.31,30,716,10,29154.33,12.39,Debt Consolidation,Employed,16.4,184527.72,0.742,No,0,C,1
PL00287,29,12042.13,15,678,9,38206.85,13.17,Education,Employed,27.0,144505.56,0.686,Yes,0,C,1
PL00288,61,15342.04,30,817,1,5386.27,5.71,Medical,Employed,0.0,184104.48,0.439,No,0,A,1
PL00289,55,13884.06,30,626,15,25140.55,15.26,Debt Consolidation,Employed,20.0,166608.72,0.239,No,1,D,0
PL00290,39,19451.85,15,689,16,45150.89,12.17,Education,Employed,20.7,233422.19999999998,0.68,Yes,0,C,1
PL00291,68,8497.41,30,612,9,43974.89,17.34,Education,Employed,16.3,101968.92,0.608,No,0,D,0
PL00292,36,10120.16,23,664,17,3293.88,15.96,Debt Consolidation,Employed,5.2,121441.92,0.726,No,0,C,0
PL00293,23,22564.17,1,712,11,15881.22,10.45,Debt Consolidation,Employed,8.1,270770.04,0.366,No,0,C,1
PL00294,40,23768.5,18,818,7,22722.68,6.92,Home Improvement,Retired,14.4,285222.0,0.987,No,0,A,1
PL00295,44,22528.84,20,746,2,9440.98,8.39,Debt Consolidation,Employed,14.2,270346.08,0.067,No,0,B,1
PL00296,53,11647.3,30,756,19,36769.92,10.11,Debt Consolidation,Employed,8.0,139767.59999999998,0.08,No,2,B,1
PL00297,44,19948.41,30,756,2,10041.09,10.19,Medical,Employed,13.7,239380.91999999998,0.917,No,2,B,0
PL00298,31,12955.72,12,645,5,17985.35,13.98,Medical,Employed,7.1,155468.63999999998,0.648,Yes,0,D,0
PL00299,69,13443.42,30,674,1,33500.75,14.04,Debt Consolidation,Employed,9.1,161321.04,0.326,No,0,C,1
PL00300,28,6707.64,7,643,2,24622.38,14.42,Home Improvement,Self-Employed,8.4,80491.68000000001,0.762,Yes,0,D,0
PL00301,56,15596.0,23,655,16,37189.98,13.77,Medical,Employed,18.8,187152.0,0.453,No,2,C,0
PL00302,58,6281.13,30,752,8,48099.19,7.69,Debt Consolidation,Employed,0.0,75373.56,0.021,No,0,B,1
PL00303,60,9625.99,30,700,3,6710.79,12.16,Education,Retired,15.2,115511.88,0.651,No,0,C,1
PL00304,40,21665.69,21,788,1,35768.82,6.66,Medical,Employed,12.9,259988.27999999997,0.243,No,0,A,1
PL00305,55,6762.74,30,659,8,12286.86,15.42,Debt Consolidation,Self-Employed,0.0,81152.88,0.115,No,0,C,1
PL00306,68,3636.64,30,707,13,21309.36,9.81,Education,Employed,17.0,43639.68,0.225,No,0,C,1
PL00307,45,3587.17,21,658,10,2610.27,14.26,Medical,Employed,18.0,43046.04,0.476,No,0,C,0
PL00308,55,23638.04,30,765,1,7659.46,8.34,Education,Retired,6.8,283656.48,0.05,No,0,B,1
PL00309,45,13659.17,22,676,20,16669.09,13.44,Medical,Self-Employed,13.9,163910.04,0.883,No,0,C,0
PL00310,49,11416.48,30,714,1,17757.3,11.07,Education,Employed,12.1,136997.76,0.56,No,1,C,1
PL00311,38,20650.21,19,672,4,45079.68,11.45,Debt Consolidation,Employed,27.9,247802.52,0.293,No,0,C,1
PL00312,66,21224.0,30,717,6,37348.83,13.23,Education,Employed,14.0,254688.0,0.687,No,0,C,1
PL00313,38,9640.39,16,726,3,48636.97,8.86,Education,Employed,10.8,115684.68,0.804,No,0,B,1
PL00314,22,17953.22,0,710,13,30354.5,12.65,Home Improvement,Retired,18.8,215438.64,0.614,No,1,C,0
PL00315,55,19735.82,23,751,1,12843.97,6.1,Medical,Employed,22.9,236829.84,0.202,No,0,B,1
PL00316,36,17056.97,22,780,11,17055.1,7.6,Education,Employed,26.6,204683.64,0.11,No,0,B,1
PL00317,61,5486.69,30,676,9,16671.96,15.97,Other,Self-Employed,5.2,65840.28,0.86,No,0,C,0
PL00318,56,22145.31,30,828,0,16998.22,5.45,Debt Consolidation,Self-Employed,13.4,265743.72000000003,0.235,No,0,A,1
PL00319,53,14399.17,30,726,18,33975.24,10.83,Debt Consolidation,Employed,5.0,172790.04,0.02,No,0,B,1
PL00320,24,8496.87,0,579,15,27009.59,20.52,Debt Consolidation,Self-Employed,28.6,101962.44,0.643,No,0,D,0
PL00321,53,11780.25,29,797,14,19885.78,7.12,Debt Consolidation,Employed,10.4,141363.0,0.153,No,0,A,1
PL00322,34,2864.14,17,671,13,8305.4,13.65,Medical,Self-Employed,17.7,34369.68,0.991,No,0,C,0
PL00323,41,4940.94,14,640,8,2084.82,15.75,Debt Consolidation,Employed,8.7,59291.28,0.87,No,1,D,0
PL00324,68,19607.58,30,810,20,11722.9,5.0,Debt Consolidation,Retired,14.0,235290.96000000002,0.608,No,0,A,1
PL00325,40,2000.27,17,609,14,6266.1,14.98,Debt Consolidation,Employed,0.0,24003.239999999998,0.834,Yes,0,D,0
PL00326,28,11581.01,6,695,6,39486.81,12.31,Medical,Employed,18.3,138972.12,0.471,Yes,0,C,1
PL00327,27,14017.73,6,544,3,6512.4,15.72,Home Improvement,Employed,20.4,168212.76,0.788,No,0,E,0
PL00328,23,3256.59,5,551,20,36487.18,21.33,Home Improvement,Self-Employed,5.3,39079.08,0.647,No,0,D,0
PL00329,37,24380.8,19,784,17,19897.28,9.51,Debt Consolidation,Self-Employed,0.0,292569.6,0.029,No,0,A,1
PL00330,53,7200.88,30,669,7,4595.54,14.44,Education,Employed,21.9,86410.56,0.949,No,0,C,0
PL00331,68,8996.57,30,731,11,40823.77,13.05,Debt Consolidation,Employed,20.8,107958.84,0.861,No,0,B,0
PL00332,32,8990.68,3,581,14,29401.9,18.67,Debt Consolidation,Employed,16.3,107888.16,0.953,No,0,D,0
PL00333,42,7299.58,23,752,14,12552.31,8.99,Home Improvement,Employed,8.5,87594.95999999999,0.731,Yes,0,B,1
PL00334,42,2033.9,24,693,16,44839.38,8.87,Education,Employed,7.8,24406.800000000003,0.412,No,0,C,1
PL00335,66,18774.93,30,755,1,3217.66,7.96,Debt Consolidation,Employed,20.7,225299.16,0.207,No,0,B,1
PL00336,50,24237.45,21,740,11,10889.16,8.7,Education,Employed,7.4,290849.4,0.18,No,0,B,1
PL00337,58,7158.75,30,743,2,37850.3,11.1,Debt Consolidation,Employed,11.3,85905.0,0.145,No,0,B,1
PL00338,58,17250.09,30,841,6,35759.52,5.57,Debt Consolidation,Retired,10.0,207001.08000000002,0.221,No,0,A,1
PL00339,65,19063.62,30,813,5,15174.31,5.0,Education,Employed,12.6,228763.44,0.551,No,0,A,1
PL00340,28,21513.78,3,812,13,4039.22,8.46,Debt Consolidation,Employed,9.1,258165.36,0.684,Yes,0,A,1
PL00341,47,11720.47,21,646,4,43045.83,16.93,Other,Employed,10.1,140645.63999999998,0.314,Yes,0,D,1
PL00342,47,8967.41,22,637,3,16371.18,17.63,Education,Employed,24.3,107608.92,0.549,No,1,D,0
PL00343,54,9481.79,30,635,14,10589.96,12.51,Home Improvement,Employed,14.2,113781.48000000001,0.341,Yes,0,D,1
PL00344,41,18390.29,20,736,6,26287.03,10.82,Home Improvement,Employed,13.1,220683.48,0.697,No,0,B,1
PL00345,50,20785.93,28,752,2,45601.13,7.44,Medical,Employed,16.6,249431.16,0.988,No,1,B,0
PL00346,53,6177.12,30,669,12,3133.78,17.11,Education,Employed,1.0,74125.44,0.689,Yes,1,C,0
PL00347,48,10531.64,30,729,9,38524.4,10.56,Debt Consolidation,Employed,18.1,126379.68,0.059,No,0,B,1
PL00348,67,22744.62,30,849,1,29051.19,5.0,Medical,Employed,12.4,272935.44,0.477,No,0,A,1
PL00349,53,20553.95,30,672,11,21847.01,11.98,Debt Consolidation,Employed,5.1,246647.40000000002,0.77,No,1,C,0
PL00350,25,24651.74,5,683,11,37459.94,13.26,Debt Consolidation,Employed,9.2,295820.88,0.542,No,0,C,1
PL00351,68,19347.71,30,813,18,48325.4,7.71,Education,Employed,14.3,232172.52,0.951,No,1,A,0
PL00352,39,11043.49,30,649,18,12231.1,10.84,Medical,Employed,10.7,132521.88,0.055,No,2,D,0
PL00353,24,15584.67,0,626,20,8038.72,17.98,Other,Employed,18.7,187016.04,0.291,No,0,D,1
PL00354,55,17203.33,30,786,2,45731.21,8.85,Debt Consolidation,Self-Employed,4.0,206439.96000000002,0.221,Yes,1,A,1
PL00355,69,3804.48,30,632,5,33778.7,17.69,Education,Retired,1.0,45653.76,0.768,Yes,0,D,0
PL00356,37,14523.43,20,671,1,22461.32,16.56,Home Improvement,Employed,3.9,174281.16,0.524,No,0,C,1
PL00357,64,18314.38,30,776,12,29089.72,8.16,Debt Consolidation,Employed,6.7,219772.56,0.138,Yes,0,B,1
PL00358,48,5848.39,30,636,8,37535.08,16.44,Debt Consolidation,Employed,11.1,70180.68000000001,0.286,No,0,D,1
PL00359,50,19954.53,30,778,12,38878.56,7.12,Debt Consolidation,Employed,7.3,239454.36,0.523,No,0,B,1
PL00360,49,15426.77,27,686,13,46074.81,11.52,Home Improvement,Employed,0.5,185121.24,0.996,No,0,C,0
PL00361,66,23901.1,30,850,18,21915.3,8.14,Debt Consolidation,Employed,0.0,286813.19999999995,0.364,No,1,A,1
PL00362,26,2975.71,0,600,10,15377.13,14.89,Debt Consolidation,Self-Employed,0.0,35708.520000000004,0.157,No,0,D,1
PL00363,55,8102.5,30,724,13,32343.55,11.12,Education,Employed,7.7,97230.0,0.497,No,0,B,1
PL00364,61,15835.74,30,778,15,21370.67,6.46,Home Improvement,Unemployed,0.0,190028.88,0.31,No,0,B,1
PL00365,57,8820.88,30,666,9,30135.32,12.05,Other,Employed,6.9,105850.56,0.566,No,1,C,0
PL00366,44,18431.76,29,617,19,21579.3,14.58,Education,Employed,20.6,221181.12,0.467,No,0,D,1
PL00367,49,19457.12,23,753,15,8496.79,12.3,Other,Employed,0.6,233485.44,0.689,No,1,B,1
PL00368,69,4357.87,30,703,1,24001.91,12.71,Debt Consolidation,Employed,12.4,52294.44,0.914,No,0,C,1
PL00369,66,13818.65,30,768,15,34854.97,10.41,Debt Consolidation,Retired,0.5,165823.8,0.201,No,0,B,1
PL00370,51,13704.48,30,699,13,40164.91,8.25,Other,Employed,0.0,164453.76,0.821,Yes,1,C,0
PL00371,55,10493.46,30,680,20,25172.99,12.8,Education,Employed,13.0,125921.51999999999,0.949,No,0,C,0
PL00372,53,23457.27,24,850,17,9096.66,5.0,Debt Consolidation,Employed,15.4,281487.24,0.374,No,0,A,1
PL00373,41,21032.65,20,653,5,21319.7,14.94,Education,Employed,16.3,252391.80000000002,0.114,No,1,C,1
PL00374,52,18035.82,30,770,6,39528.4,13.45,Home Improvement,Employed,18.9,216429.84,0.822,Yes,0,B,1
PL00375,43,18429.51,21,689,12,21230.1,7.54,Home Improvement,Employed,8.6,221154.12,0.701,No,0,C,0
PL00376,53,12619.47,30,692,1,35130.01,12.98,Home Improvement,Employed,12.2,151433.63999999998,0.213,No,1,C,1
PL00377,23,23182.87,0,686,14,25853.47,16.86,Education,Unemployed,0.0,278194.44,0.445,No,0,C,1
PL00378,38,17975.69,16,665,16,12819.93,12.39,Home Improvement,Employed,20.3,215708.27999999997,0.578,No,1,C,0
PL00379,45,18766.56,20,752,12,40011.37,9.75,Education,Employed,2.7,225198.72000000003,0.17,No,0,B,1
PL00380,62,21818.89,30,842,6,5126.46,6.72,Medical,Employed,14.0,261826.68,0.715,No,0,A,1
PL00381,51,8303.65,30,707,0,26719.62,7.19,Home Improvement,Self-Employed,1.5,99643.79999999999,0.69,No,0,C,1
PL00382,23,20562.63,5,693,2,11235.66,12.67,Education,Employed,10.9,246751.56,0.887,No,1,C,0
PL00383,60,6490.53,30,643,19,4286.22,12.82,Debt Consolidation,Retired,0.0,77886.36,0.567,No,0,D,0
PL00384,66,9942.86,30,747,17,25643.76,13.78,Debt Consolidation,Employed,11.8,119314.32,0.574,No,0,B,1
PL00385,44,9719.04,24,784,6,25478.55,7.59,Medical,Employed,25.8,116628.48000000001,0.619,No,0,A,1
PL00386,70,24506.09,30,783,20,35638.14,6.62,Debt Consolidation,Employed,5.5,294073.08,0.274,Yes,0,A,1
PL00387,52,21700.36,30,733,16,37492.78,12.01,Debt Consolidation,Unemployed,0.0,260404.32,0.759,No,0,B,0
PL00388,67,18126.91,30,736,11,36661.78,11.16,Debt Consolidation,Employed,16.9,217522.91999999998,0.662,Yes,3,B,0
PL00389,42,18722.31,19,693,15,21068.38,13.93,Debt Consolidation,Employed,10.4,224667.72000000003,0.839,No,0,C,1
PL00390,43,14927.67,20,563,9,31952.8,21.87,Medical,Employed,19.8,179132.04,0.769,No,2,D,0
PL00391,22,23783.09,0,723,15,29270.32,9.6,Debt Consolidation,Employed,13.1,285397.08,0.639,No,0,B,1
PL00392,47,13413.95,16,658,19,21656.53,17.17,Debt Consolidation,Employed,17.0,160967.40000000002,0.161,No,0,C,1
PL00393,62,10751.91,30,637,17,30263.42,18.44,Medical,Self-Employed,0.0,129022.92,0.919,No,0,D,0
PL00394,22,5749.81,1,650,14,47415.15,12.55,Home Improvement,Retired,10.7,68997.72,0.367,No,0,D,1
PL00395,46,20082.73,18,678,10,10451.79,11.47,Debt Consolidation,Retired,1.1,240992.76,0.964,Yes,0,C,0
PL00396,37,18892.21,16,691,17,45382.83,12.32,Debt Consolidation,Employed,6.8,226706.52,0.402,No,1,C,1
PL00397,60,10840.17,30,787,5,3619.32,7.46,Other,Employed,13.5,130082.04000000001,0.146,No,0,A,1
PL00398,53,2579.45,30,588,0,16111.07,20.33,Debt Consolidation,Employed,8.2,30953.399999999998,0.885,No,0,D,0
PL00399,29,21296.94,16,627,6,15119.12,13.41,Other,Employed,3.7,255563.27999999997,0.795,No,0,D,0
PL00400,63,2262.61,30,690,11,31691.89,12.76,Debt Consolidation,Self-Employed,20.0,27151.32,0.786,No,0,C,0
PL00401,68,18185.09,30,824,19,7430.02,5.0,Debt Consolidation,Employed,18.1,218221.08000000002,0.089,No,2,A,1
PL00402,59,24315.91,30,700,3,44235.03,12.04,Debt Consolidation,Retired,0.0,291790.92,0.879,No,0,C,0
PL00403,49,12066.21,24,718,9,41599.02,15.28,Debt Consolidation,Self-Employed,16.1,144794.52,0.596,No,1,C,0
PL00404,62,7404.39,27,730,20,32951.23,14.1,Home Improvement,Employed,11.4,88852.68000000001,0.47,No,0,B,1
PL00405,46,18212.03,30,620,1,23462.28,16.21,Other,Employed,11.9,218544.36,0.913,No,0,D,0
PL00406,55,20793.95,30,793,8,46714.85,8.85,Other,Employed,22.4,249527.40000000002,0.666,No,2,A,0
PL00407,70,14567.9,30,796,9,41706.58,8.4,Home Improvement,Employed,11.2,174814.8,0.133,No,0,A,1
PL00408,45,24241.81,22,735,19,25466.44,9.62,Home Improvement,Employed,15.7,290901.72000000003,0.52,No,0,B,1
PL00409,44,3188.38,19,706,10,35391.79,15.38,Medical,Retired,11.7,38260.56,0.637,No,0,C,0
PL00410,33,13610.3,13,730,13,28779.57,13.09,Home Improvement,Employed,11.8,163323.59999999998,0.899,No,0,B,0
PL00411,27,18524.44,11,691,2,29809.17,12.7,Debt Consolidation,Employed,2.6,222293.27999999997,0.28,No,0,C,1
PL00412,56,21840.73,26,738,0,17217.83,9.66,Debt Consolidation,Self-Employed,29.6,262088.76,0.794,No,0,B,1
PL00413,65,6122.88,30,651,6,23642.15,13.74,Medical,Self-Employed,0.0,73474.56,0.8,Yes,0,C,0
PL00414,40,20400.08,17,720,3,4827.95,11.59,Home Improvement,Self-Employed,4.2,244800.96000000002,0.128,No,0,C,1
PL00415,21,14712.26,0,684,6,18510.09,12.48,Medical,Employed,6.1,176547.12,0.017,No,1,C,1
PL00416,28,11120.73,9,635,15,35095.6,17.05,Home Improvement,Employed,17.3,133448.76,0.581,No,0,D,0
PL00417,66,5029.45,30,587,9,47707.59,17.91,Education,Employed,0.0,60353.399999999994,0.789,Yes,3,D,0
PL00418,36,21901.8,14,784,14,48190.14,6.09,Medical,Employed,8.6,262821.6,0.554,No,0,A,1
PL00419,34,5617.28,11,645,15,28230.42,12.02,Other,Employed,16.3,67407.36,0.813,No,0,D,0
PL00420,32,9125.12,15,630,5,30724.49,16.98,Debt Consolidation,Employed,0.3,109501.44,0.622,No,0,D,1
PL00421,43,8671.05,24,712,3,10100.34,8.96,Other,Retired,8.9,104052.59999999999,0.653,Yes,0,C,1
PL00422,35,22042.52,15,796,3,35070.1,6.76,Education,Employed,8.7,264510.24,0.028,Yes,1,A,1
PL00423,48,17472.17,20,583,3,4462.28,16.26,Medical,Employed,5.2,209666.03999999998,0.089,No,1,D,1
PL00424,54,20323.67,30,771,16,14949.6,6.11,Home Improvement,Employed,10.3,243884.03999999998,0.725,No,1,B,1
PL00425,22,7760.76,5,551,12,33749.8,19.21,Education,Employed,6.6,93129.12,0.763,No,0,D,0
PL00426,52,16372.1,30,750,1,16205.2,9.3,Education,Employed,17.7,196465.2,0.542,No,1,B,1
PL00427,43,15150.16,25,708,19,3442.5,10.18,Education,Employed,14.2,181801.91999999998,0.59,No,0,C,1
PL00428,42,21155.1,29,761,5,41761.65,13.22,Debt Consolidation,Retired,8.5,253861.19999999998,0.614,No,0,B,1
PL00429,45,22840.0,29,719,0,16206.17,6.09,Education,Employed,10.5,274080.0,0.105,No,1,C,1
PL00430,42,2279.61,21,541,7,4092.16,17.32,Debt Consolidation,Employed,6.9,27355.32,0.668,No,0,E,0
PL00431,42,17502.46,18,688,17,4664.62,11.21,Other,Employed,20.7,210029.52,0.478,No,0,C,1
PL00432,69,3192.22,30,714,20,13336.18,8.47,Debt Consolidation,Employed,13.6,38306.64,0.603,Yes,0,C,1
PL00433,62,14623.75,30,787,3,9722.78,12.38,Education,Retired,8.9,175485.0,0.563,No,1,A,1
PL00434,26,8615.55,3,576,4,38940.71,21.95,Other,Employed,13.5,103386.59999999999,0.763,Yes,0,D,0
PL00435,35,9055.86,15,706,4,16762.52,10.18,Other,Employed,25.1,108670.32,0.319,No,0,C,1
PL00436,63,10118.05,30,684,14,40430.09,15.08,Medical,Employed,4.5,121416.59999999999,0.374,No,0,C,1
PL00437,57,16289.73,30,753,9,9518.45,10.6,Education,Self-Employed,17.1,195476.76,0.392,No,0,B,1
PL00438,53,9683.15,23,668,7,25151.08,16.58,Debt Consolidation,Employed,13.3,116197.79999999999,0.762,Yes,0,C,0
PL00439,28,18852.08,2,699,6,34713.82,11.65,Debt Consolidation,Employed,8.3,226224.96000000002,0.431,No,0,C,1
PL00440,64,11304.13,30,769,11,32947.55,9.55,Debt Consolidation,Employed,4.2,135649.56,0.177,Yes,0,B,1
PL00441,64,3572.12,30,624,10,30455.34,18.08,Home Improvement,Retired,16.9,42865.44,0.983,No,0,D,0
PL00442,25,20026.48,3,656,12,46316.26,16.32,Debt Consolidation,Self-Employed,12.3,240317.76,0.493,No,0,C,0
PL00443,59,8572.44,30,710,14,12197.73,11.67,Medical,Employed,21.6,102869.28,0.109,No,0,C,1
PL00444,24,11953.64,7,767,16,25192.24,6.89,Debt Consolidation,Self-Employed,19.3,143443.68,0.67,No,1,B,1
PL00445,26,17765.21,0,637,17,44315.63,13.16,Education,Employed,12.4,213182.52,0.739,No,0,D,0
PL00446,65,9646.49,30,820,7,4816.79,5.0,Education,Employed,4.2,115757.88,0.5,No,0,A,1
PL00447,52,3301.47,27,760,5,3738.53,10.67,Home Improvement,Employed,26.4,39617.64,0.646,Yes,2,B,0
PL00448,50,10600.18,30,688,10,12431.81,12.79,Debt Consolidation,Self-Employed,5.0,127202.16,0.173,No,0,C,1
PL00449,67,23722.32,30,777,8,32018.04,8.9,Debt Consolidation,Employed,16.6,284667.83999999997,0.368,Yes,0,B,1
PL00450,55,16759.89,30,699,4,13734.1,11.81,Debt Consolidation,Self-Employed,0.0,201118.68,0.162,Yes,0,C,1
PL00451,60,17444.02,30,743,6,10321.75,7.58,Debt Consolidation,Employed,22.6,209328.24,0.387,No,0,B,1
PL00452,36,16542.49,18,624,14,23481.31,15.9,Medical,Self-Employed,0.0,198509.88,0.563,Yes,0,D,1
